BusinessEntityID,PersonType,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion,rowguid,ModifiedDate,NameStyle
6278,IN,,Kristine,A,Martin,,0,{0F3170C1-8A50-41CE-B7E7-DBC43BCEA412},2014-02-11 00:00:00,False
6279,IN,,Austin,B,Li,,2,{9EE975EC-DDE0-4453-8445-08A81A90C605},2013-07-06 00:00:00,False
6280,IN,,Austin,H,Yang,,0,{91EDE81E-9F94-4481-A203-51BD8822CB09},2013-10-14 00:00:00,False
6281,IN,,Kristine,E,Gomez,,0,{20CED6EA-8487-4E6D-BF11-663EEDB27E35},2013-04-28 00:00:00,False
6282,IN,,Austin,,Kumar,,0,{536B4B39-1C71-410E-B80C-59D47AA80E00},2012-10-07 00:00:00,False
6283,IN,,Austin,M,Lal,,1,{C87CE5F9-6322-46A2-BD11-A0816BA5F62C},2013-10-03 00:00:00,False
6284,IN,,Daisy,A,Rubio,,0,{274B7B41-A446-4659-B64C-91C96BE4308E},2014-03-08 00:00:00,False
6285,IN,,Kristine,J,Ruiz,,2,{6A4DCA66-7501-45F8-93D4-1376EA2EF2DA},2014-02-05 00:00:00,False
6286,IN,,Austin,,Sharma,,0,{B9C28180-7694-4C16-8D75-7411AC1BDD62},2011-12-08 00:00:00,False
6287,IN,,Austin,,Shan,,2,{BAD046DE-77A5-406D-8634-53DF53724FE3},2013-06-12 00:00:00,False
6288,IN,,Kristine,,Diaz,,0,{87C88660-C410-49EA-B5A3-2B4042EE95F8},2013-07-16 00:00:00,False
6289,IN,,Austin,M,Jai,,0,{6D6606D7-6F92-4179-8B7C-56788C6D91F9},2013-07-29 00:00:00,False
6290,IN,,Kristine,,Hernandez,,1,{784D22CE-5BA0-495B-A848-4F1B41BAC7D7},2013-02-26 00:00:00,False
6291,IN,,Cameron,J,Henderson,,1,{6583FC85-0569-4A87-9286-02C34942CA1A},2012-01-22 00:00:00,False
6292,IN,,Kristine,F,Alvarez,,0,{D210EB60-50CD-4D81-9E88-E01A2831EB4E},2013-08-18 00:00:00,False
6293,IN,,Cameron,,Coleman,,0,{E03FFD62-46A0-4AD4-BA91-DBE20EE004A3},2013-09-02 00:00:00,False
6294,IN,,Cameron,,Perry,,0,{2F3F2972-F21E-435B-8B0D-F6151892DF3B},2013-11-27 00:00:00,False
6295,IN,,Cameron,,Powell,,0,{4391E009-E1CE-4381-A11E-EF327F9FE4DB},2013-11-17 00:00:00,False
6296,IN,,Cameron,,Long,,0,{8DC72612-3CE7-4AFD-A64E-F98DAF51C17E},2014-01-15 00:00:00,False
6297,IN,,Cameron,M,Patterson,,0,{4B86BDD0-3029-4D61-9A0C-6349293947D5},2014-06-07 00:00:00,False
6298,IN,,Cameron,A,Hughes,,0,{23CFD70D-2D75-4903-BD4A-9BFF07BAD48B},2013-08-12 00:00:00,False
6299,IN,,Kristine,K,Moreno,,2,{5E8BB808-D7D8-4F17-A74B-154EEA73667A},2013-10-20 00:00:00,False
6300,IN,,Kristine,,Munoz,,0,{FFF6C3FB-633E-4EC7-9BDB-47E89B721217},2012-08-09 00:00:00,False
6301,IN,,Cameron,,Flores,,2,{8E86EFDC-5595-4756-9BF8-B0F1100F544F},2014-05-22 00:00:00,False
6302,IN,,Kristine,,Alonso,,2,{040A447D-2335-4429-B17E-F288A527624B},2011-07-05 00:00:00,False
6303,IN,,Cameron,J,Washington,,0,{F285AF72-7E7C-400E-B68A-8B8070CB8618},2013-08-13 00:00:00,False
6304,IN,,Cameron,W,Butler,,1,{86C1479B-09D0-4A5C-A233-8C2CE07D3E01},2014-03-04 00:00:00,False
6305,IN,,Cameron,J,Simmons,,0,{D9C7FA15-40E6-4BBF-A1C7-DB62D8E61AD6},2013-07-27 00:00:00,False
6306,IN,,Kristine,W,Romero,,0,{FFF0981D-0B4D-4679-A8B4-2368C3FA3A74},2013-08-29 00:00:00,False
6307,IN,,Kristine,B,Navarro,,2,{84602557-DE6F-44FC-9F74-27B35AF0D334},2011-10-17 00:00:00,False
6308,IN,,Cameron,C,Foster,,2,{7EA13AED-6950-4A6D-9E18-45BE24D17C7C},2014-01-01 00:00:00,False
6309,IN,,Cameron,L,Gonzales,,0,{B21D2B0B-FC00-4F93-83A6-1FCF2BF90981},2013-08-05 00:00:00,False
6310,IN,,Daisy,,Ortega,,0,{D91CCC5C-EBEA-441B-8547-FF6323E2ED62},2014-02-28 00:00:00,False
6311,IN,,Kristine,G,Gutierrez,,0,{CD6FA375-01A9-4FDE-B839-938FBF8B9EB0},2013-04-08 00:00:00,False
6312,IN,,Cameron,,Bryant,,0,{0272C8F8-D1AF-4F44-BBCB-B957C34ED662},2012-10-16 00:00:00,False
6313,IN,,Kristine,A,Dominguez,,1,{5682D793-AFEC-4116-9FC8-35FAC485F7D1},2013-01-27 00:00:00,False
6314,IN,,Kristine,,Gill,,0,{11F32BBC-ADE8-4585-A1F7-D5CA25EDB83B},2012-03-25 00:00:00,False
6315,IN,,Cameron,,Alexander,,2,{DA0C1578-7674-4809-BAFF-47BF295A7B2E},2014-03-07 00:00:00,False
6316,IN,,Cameron,D,Russell,,0,{874936A8-14A5-4E33-94C9-740A4478F427},2014-05-03 00:00:00,False
6317,IN,,Kristine,M,Vazquez,,0,{B04117AB-EA90-4B87-BA30-E1ED86973AD2},2011-09-09 00:00:00,False
6318,IN,,Cameron,,Griffin,,1,{E644D5B1-3700-4B5E-A408-B177924D7842},2012-04-23 00:00:00,False
6319,IN,,Kristine,D,Blanco,,1,{AC89EFDF-41C2-4229-9C5B-B3C404C9E4DB},2013-11-06 00:00:00,False
6320,IN,,Cameron,,Diaz,,1,{D83358AA-061A-41A7-9B98-1C19B36053C1},2013-05-03 00:00:00,False
6321,IN,,Cameron,D,Hayes,,0,{F72202CC-E942-4C36-9AA0-2B4042555DC6},2014-03-22 00:00:00,False
6322,IN,,Kristine,,Serrano,,1,{357EB216-5B77-41EA-942A-49EB99848602},2013-08-25 00:00:00,False
6323,IN,,Kristine,,Ramos,,2,{CA090BF3-1A3A-46E6-AE29-F654E95E8C8A},2013-10-01 00:00:00,False
6324,IN,,Cameron,F,Zhang,,1,{783B40CD-EF4C-456A-BC6D-C2673CDD00EF},2013-08-23 00:00:00,False
6325,IN,,Cameron,T,Wang,,0,{ABFA9E81-52E2-4E02-A661-2976103585B4},2014-06-15 00:00:00,False
6326,IN,,Kristine,C,Carlson,,1,{A57A9156-6956-47F5-A6D3-733A456767EB},2013-07-29 00:00:00,False
6327,IN,,Kristine,,Suarez,,0,{5F0A3CC7-364B-4E10-B537-C3EFD98F3D7B},2013-10-13 00:00:00,False
6328,IN,,Cameron,J,Chen,,2,{14027963-D192-46E6-9FA0-3C9A2250DD5A},2013-09-13 00:00:00,False
6329,IN,,Raquel,W,Hernandez,,1,{552ED5C4-EF32-441B-9C75-43BAA5FC38A1},2013-01-07 00:00:00,False
6330,IN,,Kristine,,Sandberg,,0,{3149F6D6-F143-4124-B54B-CFD1A4915574},2012-05-17 00:00:00,False
6331,IN,,Cameron,,Li,,0,{5F6B35B6-987A-4923-A252-63147400DEB3},2013-07-25 00:00:00,False
6332,IN,,Cameron,,Yang,,0,{3743342E-44B5-498C-A377-BEBB8D4980DC},2014-01-03 00:00:00,False
6333,IN,,Cameron,S,Kumar,,1,{D68B5DCB-995A-44BF-B462-CD4E7A093B05},2013-08-19 00:00:00,False
6334,IN,,Cameron,M,Lal,,0,{C76D5C1B-7A8B-4A3A-95B8-3B63027F0B6D},2012-11-20 00:00:00,False
6335,IN,,Kristine,,Ortega,,0,{138E9EB3-8D78-4A63-AA17-06BDFFA0D88A},2014-04-19 00:00:00,False
6336,IN,,Cameron,L,Sharma,,1,{2879FD6F-E9E4-47EF-B7CD-39111D4D8A94},2014-01-13 00:00:00,False
6337,IN,,Cameron,M,Shan,,2,{0EAE46D0-9B1A-4638-B7E4-DE37DBE37210},2014-03-10 00:00:00,False
6338,IN,,Jacquelyn,M,Martin,,1,{A813AB29-CA34-4E95-96B9-FD33460C4CC6},2013-10-15 00:00:00,False
6339,IN,,Cameron,F,Jai,,1,{5626070A-73D7-44EC-9C98-4E66D9D83C12},2012-07-27 00:00:00,False
6340,IN,,James,F,Ross,,1,{C8190A67-C773-43C7-BCCB-B378F7731B1D},2012-11-21 00:00:00,False
6341,IN,,Jacquelyn,R,Gomez,,0,{6FFA5BC8-4982-468B-8A40-AB8319ECDEAE},2013-08-14 00:00:00,False
6342,IN,,James,,Henderson,,1,{A5FE8432-7C28-43D4-9540-7FE16E4059BE},2013-12-16 00:00:00,False
6343,IN,,Jacquelyn,L,Ruiz,,2,{EE0D3E57-1BE6-4E5B-9419-49D07C774D87},2013-11-24 00:00:00,False
6344,IN,,Jacquelyn,K,Diaz,,2,{BEE6E4DB-4BEB-44D2-8124-F4B7550199FF},2011-12-02 00:00:00,False
6345,IN,,James,,Coleman,,0,{1B9EEA30-9E33-49D5-B699-669D581730A7},2014-03-29 00:00:00,False
6346,IN,,James,,Jenkins,,0,{2D2DE368-F6EC-4425-BB45-21ABEE851E2A},2014-05-05 00:00:00,False
6347,IN,,Jacquelyn,J,Hernandez,,0,{6233E91D-3F05-4E11-930F-414702BD4FC2},2012-08-03 00:00:00,False
6348,IN,,Jacquelyn,,Jimenez,,0,{E2FBF293-9554-42B3-B66C-D516A5E5B64D},2013-02-26 00:00:00,False
6349,IN,,James,,Perry,,1,{7CFE28F8-1072-47D1-B57F-1C757631A51D},2014-05-16 00:00:00,False
6350,IN,,James,V,Powell,,1,{0CE8B12E-7D52-4A8E-A4B3-92077AC5971B},2014-01-10 00:00:00,False
6351,IN,,Raquel,G,Alvarez,,0,{82476A8F-B695-46B7-BC73-680B3D15ACBF},2013-07-26 00:00:00,False
6352,IN,,Jacquelyn,,Moreno,,0,{33BF0A0B-5127-46FC-A079-44417A06AE82},2013-08-13 00:00:00,False
6353,IN,,James,Y,Long,,2,{AA60043F-0352-4E50-A3F4-3FC4E69EA2C3},2013-12-28 00:00:00,False
6354,IN,,Jacquelyn,,Munoz,,0,{122C2A56-F011-439D-8468-B0B6C77F3A3E},2013-09-13 00:00:00,False
6355,IN,,James,P,Patterson,,1,{2C9DE89C-442B-4E4C-973B-AB4BED32538B},2013-12-15 00:00:00,False
6356,IN,,Jacquelyn,A,Alonso,,0,{E09551FB-BEC3-4C2A-B3BF-691667ACE2AE},2013-08-10 00:00:00,False
6357,IN,,Jacquelyn,,Romero,,1,{8C2726D8-B4A7-4E0A-B092-B3303B6A038D},2013-07-17 00:00:00,False
6358,IN,,Jacquelyn,,Navarro,,0,{8006713F-0FF3-4D4C-AF99-B0B077CF5147},2013-08-02 00:00:00,False
6359,IN,,Jacquelyn,C,Gutierrez,,0,{7B30FE51-A4FF-4B6A-B3AE-4D97246AEBFD},2013-01-16 00:00:00,False
6360,IN,,Jacquelyn,P,Torres,,0,{0931DDC4-02E0-418E-8327-3845AEBF5618},2014-02-18 00:00:00,False
6361,IN,,Jacquelyn,,Dominguez,,2,{7A535112-6F21-4423-8F6F-03E8C1C34361},2014-01-01 00:00:00,False
6362,IN,,Jacquelyn,,Gill,,1,{C6B3DE0E-7D01-4344-9140-274246F6BD45},2014-01-03 00:00:00,False
6363,IN,,Jacquelyn,,Vazquez,,0,{7DD3906A-7A43-426B-92A4-24E14875828A},2014-06-08 00:00:00,False
6364,IN,,Jacquelyn,,Blanco,,2,{6E1ACA15-A119-4885-A185-CE3F496E6F96},2013-05-09 00:00:00,False
6365,IN,,James,,Hughes,,0,{0DD7A84C-15D4-4674-BC88-CB3482D196F2},2014-05-30 00:00:00,False
6366,IN,,Jacquelyn,,Serrano,,0,{0F691B9C-E6CB-4B15-BC88-C974DCC0048E},2013-10-05 00:00:00,False
6367,IN,,James,V,Flores,,0,{527F7203-5356-43DA-9025-66DAD9BE4219},2011-06-19 00:00:00,False
6368,IN,,James,R,Washington,,0,{D953056A-4B0A-46A1-99C7-33EFC1300DDD},2014-03-17 00:00:00,False
6369,IN,,James,C,Butler,,0,{EB899930-2262-4965-B25A-24CB70313E57},2013-10-09 00:00:00,False
6370,IN,,James,,Simmons,,1,{C5C595BC-6452-4A94-BE17-84B947789031},2011-12-22 00:00:00,False
6371,IN,,Jacquelyn,Y,Ramos,,0,{5BC71ECF-6B13-4E96-8647-E2434A7C72D6},2014-01-19 00:00:00,False
6372,IN,,Jacquelyn,,Castro,,0,{EFDAD915-842A-406F-9B0E-CDC2B787A962},2013-04-22 00:00:00,False
6373,IN,,James,L,Gonzales,,1,{C8D7CAD1-5BCB-4DEF-AD56-00B90CF7F40A},2013-11-20 00:00:00,False
6374,IN,,James,,Bryant,,0,{2309AF39-BD3B-4591-8165-A8220AD3C97B},2014-06-06 00:00:00,False
6375,IN,,James,,Alexander,,0,{21D14147-8EC3-41D1-B1C0-AF7E058E45B3},2012-05-12 00:00:00,False
6376,IN,,James,D,Russell,,2,{DA53FE9B-16BE-463A-94B9-7283D4E8295B},2013-04-22 00:00:00,False
6377,IN,,Jacquelyn,C,Suarez,,0,{F21684F9-0E09-4544-B85C-68A991000A6E},2011-06-16 00:00:00,False
6378,IN,,Jacquelyn,,Saunders,,2,{8EF87626-5002-4309-AF92-C6ABBBA2E481},2014-03-19 00:00:00,False
6379,IN,,James,,Griffin,,2,{8A794BBE-2072-4C37-B1DE-BCEA0AAF4CD9},2014-05-23 00:00:00,False
6380,IN,,James,W,Diaz,,0,{61FAE690-6338-4258-933D-F8EB9E60F575},2013-11-09 00:00:00,False
6381,IN,,Jacquelyn,I,Rowe,,0,{BBD56138-D32A-456D-AA8F-52BFA0C38FD6},2013-07-01 00:00:00,False
6382,IN,,Jacquelyn,D,Ortega,,0,{8245EAEE-4943-4A22-9872-63EEE5B30F44},2013-09-21 00:00:00,False
6383,IN,,James,R,Hayes,,0,{B0C17187-A534-4968-8141-7197EFD29E33},2014-02-06 00:00:00,False
6384,IN,,James,,Zhang,,0,{D9BCF626-F7E1-42EC-9BB9-D1A270C4BD39},2014-03-18 00:00:00,False
6385,IN,,Ramon,D,Zhang,,0,{D2FD9998-FED7-4530-B04D-28E34E96A200},2014-02-28 00:00:00,False
6386,IN,,James,M,West,,1,{DC023473-657B-439E-A869-6EF6BCAD38F7},2013-08-21 00:00:00,False
6387,IN,,James,D,Chen,,1,{0806C7D2-960B-4C5A-B703-9B088F6AD4FE},2013-07-02 00:00:00,False
6388,IN,,James,A,Li,,0,{CF8B6101-6F6A-45B5-B9A7-17439CC46D69},2014-01-17 00:00:00,False
6389,IN,,James,,Yang,,0,{ED1F582B-FDC6-4D15-8754-E79501D642AA},2014-04-13 00:00:00,False
6390,IN,,James,,Kumar,,1,{56B87E53-A79D-4A21-A543-8DD936D40C9E},2013-12-10 00:00:00,False
6391,IN,,Raquel,D,Moreno,,2,{CA205C80-6ED0-4352-9B54-B4C85DA15901},2014-01-02 00:00:00,False
6392,IN,,Ramon,T,Chen,,0,{B1031BBA-730C-43DB-91A9-464329695721},2014-04-26 00:00:00,False
6393,IN,,James,M,Lal,,1,{2C0FC07B-9605-4EA3-9C0C-B9A6C98F5783},2012-06-23 00:00:00,False
6394,IN,,Ramon,,Li,,2,{B4C08A63-89A3-44B1-9390-D989C261F872},2014-01-10 00:00:00,False
6395,IN,,James,L,Sharma,,1,{9CE79BFB-67E1-4B64-8DDE-C0AD32426683},2013-12-16 00:00:00,False
6396,IN,,James,,Shan,,1,{56523351-EAA1-46B5-A52C-F954A824EB8B},2014-03-14 00:00:00,False
6397,IN,,Ramon,M,Liu,,0,{7BBA4BAD-97CB-4868-8AB1-F23821817A83},2014-01-17 00:00:00,False
6398,IN,,James,J,Jai,,0,{924D51BF-F48F-446B-82C5-CB042D59333E},2014-06-21 00:00:00,False
6399,IN,,Jonathan,F,Ross,,0,{17877BA3-4C1F-455A-8317-8BCF1906CF6A},2013-07-15 00:00:00,False
6400,IN,,Ramon,K,Yang,,1,{18E82E77-13AE-4781-9635-3A61EDC27CD6},2014-01-07 00:00:00,False
6401,IN,,Jonathan,M,Henderson,,0,{72CE2332-CC29-46E3-8F43-2F91E14343C8},2013-11-15 00:00:00,False
6402,IN,,Jonathan,R,Coleman,,0,{2974F07F-7565-4BCB-9EE5-4D6A227DB01B},2013-04-30 00:00:00,False
6403,IN,,Ramon,,Huang,,0,{D2DE7120-3EDC-4E16-8B2F-1A4EB70E3873},2012-06-18 00:00:00,False
6404,IN,,Jonathan,,Jenkins,,1,{85B0FF64-E371-4D66-8EC3-6AEC0E2FDB23},2014-04-04 00:00:00,False
6405,IN,,Jonathan,T,Perry,,2,{6AF0C9DF-B4D3-4C10-90C7-E16BC302B83B},2012-05-02 00:00:00,False
6406,IN,,Jonathan,,Powell,,0,{138D7AD3-3AAD-4B52-85D7-CFB8A23BDC14},2012-03-02 00:00:00,False
6407,IN,,Jonathan,,Long,,0,{2359271D-0DD2-4DF9-9E4B-3875D50D8295},2014-03-09 00:00:00,False
6408,IN,,Jonathan,,Patterson,,1,{4819259C-0AF2-4200-B4A2-7BBEE585C2CF},2013-11-15 00:00:00,False
6409,IN,,Jonathan,,Hughes,,1,{98C0CE73-5844-4EBB-8D3B-C468455C690A},2013-07-02 00:00:00,False
6410,IN,,Jonathan,H,Flores,,0,{CDC135F8-758C-43E3-AE35-C44F40BADC8A},2013-10-03 00:00:00,False
6411,IN,,Ramon,M,Wu,,2,{DA698D81-563F-4C5A-B8EC-39184E72D5DB},2013-11-20 00:00:00,False
6412,IN,,Ramon,,Lin,,1,{28948E10-A398-4E74-AE8E-F8F9321A6E01},2014-04-25 00:00:00,False
6413,IN,,Ramon,D,Zhou,,0,{6DCD0565-752F-47EB-A5D0-B6A3F41E964B},2014-02-10 00:00:00,False
6414,IN,,Jonathan,A,Washington,,2,{9E0D2BD9-5EB1-4AA0-8EE4-4DFFF4160363},2013-10-17 00:00:00,False
6415,IN,,Jonathan,,Butler,,1,{55499795-19F2-4733-9475-4C5C972CFD62},2014-02-14 00:00:00,False
6416,IN,,Ramon,,Ye,,2,{DE99891D-008B-4049-8F99-CFACB4AA147B},2011-11-18 00:00:00,False
6417,IN,,Jonathan,,Foster,,0,{F969672F-941F-4E79-BCD7-5FBDA81D6B3F},2014-05-25 00:00:00,False
6418,IN,,Jonathan,,Gonzales,,0,{EFAB235C-A5DE-4064-B7EE-3BEFA09F7654},2012-01-03 00:00:00,False
6419,IN,,Jonathan,J,Bryant,,2,{EA6B1094-9A66-4A26-AC7E-6F703F454C76},2014-02-10 00:00:00,False
6420,IN,,Ramon,K,Zhao,,1,{78DA396A-89D0-4C5E-BE2F-4037E1989E2F},2013-08-04 00:00:00,False
6421,IN,,Jonathan,,Alexander,,0,{E338B36C-12A8-4892-BED2-A96D5A7FE340},2014-05-28 00:00:00,False
6422,IN,,Ramon,B,Lu,,0,{CF674D20-64AD-4334-989C-815F92A4D4F0},2013-08-13 00:00:00,False
6423,IN,,Jonathan,,Russell,,0,{21F2203E-B455-40BC-AB6D-2A25CD4721F1},2013-09-19 00:00:00,False
6424,IN,,Jonathan,R,Griffin,,1,{28B26F44-FCD7-46AC-8053-4273DB815771},2014-03-02 00:00:00,False
6425,IN,,Jonathan,K,Diaz,,0,{D1C1C2C0-AF2A-4184-BE67-A3EE357373D4},2012-06-11 00:00:00,False
6426,IN,,Jonathan,,Hayes,,1,{1856D2D2-0D5A-4337-8DD6-EB3FFF380987},2014-04-06 00:00:00,False
6427,IN,,Ramon,D,Xu,,0,{3D4F9865-4ED6-490C-89BA-E873301C6944},2014-05-28 00:00:00,False
6428,IN,,Jonathan,W,Zhang,,0,{09EC0706-E4F1-4F19-94ED-5C29FE7258E0},2013-11-15 00:00:00,False
6429,IN,,Ramon,,Gao,,0,{02BB1143-5E4F-418A-B5A1-DBAB7D3D7302},2014-01-02 00:00:00,False
6430,IN,,Ramon,D,Ma,,0,{13B7B84D-85CB-4D97-8B91-2DE388D73392},2013-08-22 00:00:00,False
6431,IN,,Jonathan,G,Chen,,1,{76950AC3-A523-4770-BF74-9272EE0F489B},2014-03-17 00:00:00,False
6432,IN,,Ramon,,Guo,,0,{20FAC81A-1BB2-4B11-BC7E-EBF9849E4B9C},2014-05-29 00:00:00,False
6433,IN,,Ramon,,He,,1,{96E64176-A6E8-422D-9B4E-CA3ABB408815},2013-03-25 00:00:00,False
6434,IN,,Jonathan,E,Li,,1,{36D9BFA3-3261-44B7-AA28-B886FD0FDFC2},2014-04-19 00:00:00,False
6435,IN,,Jonathan,,Yang,,0,{892049D2-59D5-4023-B2F0-FC0848AF0B07},2013-01-07 00:00:00,False
6436,IN,,Ramon,R,Zheng,,2,{3409DA3D-2C51-4B94-AED7-25FACE34B4E9},2011-06-29 00:00:00,False
6437,IN,,Jonathan,,Lal,,1,{BCEDA9D3-CC98-42B2-B27B-FBF7C49AA85D},2013-12-20 00:00:00,False
6438,IN,,Raquel,,Alonso,,0,{E10A3BD0-CDE6-451E-82FD-A338B30C2A15},2013-11-17 00:00:00,False
6439,IN,,Ramon,,Hu,,2,{FA3805FE-5910-466C-8B1E-D76AA9BF0630},2013-08-15 00:00:00,False
6440,IN,,Jonathan,,Shan,,0,{B7D0067E-2076-40BD-BD69-3FA6BF279C7B},2011-09-15 00:00:00,False
6441,IN,Sr.,Ramón,S,Cai,,1,{A83C267C-58CC-45FE-9377-9970B9D2FB2C},2013-11-18 00:00:00,False
6442,IN,,Jonathan,,Jai,,0,{A12CE009-460E-49BF-9EAC-4D614C64AFC6},2013-12-22 00:00:00,False
6443,IN,,Ramon,,Zeng,,1,{6C7B92A9-5CD0-4F1C-A70B-9CFCF0BE141D},2014-01-02 00:00:00,False
6444,IN,,Ramon,,She,,0,{BD00D86B-89B4-4824-A117-7E2F15E57253},2013-03-14 00:00:00,False
6445,IN,,Logan,L,Ross,,0,{E3D544EB-395D-4A8B-9A22-B205D2BA4D6F},2014-04-23 00:00:00,False
6446,IN,,Logan,C,Henderson,,0,{192C030C-0ABD-4B37-B083-6EDE842EED8C},2014-01-06 00:00:00,False
6447,IN,,Ernest,M,Zhang,,0,{FB49508E-CAF9-44EC-8D0C-552F186A3EDE},2014-05-06 00:00:00,False
6448,IN,,Logan,,Coleman,,1,{7CF2923A-E754-4B2B-8A2C-CAECDF4B6E67},2013-08-28 00:00:00,False
6449,IN,,Ernest,,Wang,,1,{18C8F5C6-7EA2-4DFA-BD08-0BEBCF8AD959},2014-04-04 00:00:00,False
6450,IN,,Logan,S,Jenkins,,0,{FFA8FEF6-0D0E-4814-9F35-F3078A5F37F7},2013-04-12 00:00:00,False
6451,IN,,Ernest,W,Chen,,0,{57FEE7CA-C129-4718-AD7D-7630A8F9AC0D},2013-12-27 00:00:00,False
6452,IN,,Logan,,Perry,,0,{69A6E325-0751-41B1-BD26-C787894D7E89},2012-07-01 00:00:00,False
6453,IN,,Logan,H,Powell,,0,{E223B18B-CEA1-4A23-8548-D78AE3993B69},2013-11-24 00:00:00,False
6454,IN,,Logan,,Long,,0,{492BA933-09BE-41D1-B6E6-EE2630076AB8},2013-07-25 00:00:00,False
6455,IN,,Ernest,L,Li,,0,{874D6918-DFCF-44EF-853D-E64F036BD27A},2014-01-13 00:00:00,False
6456,IN,,Ernest,,Liu,,1,{B5FAAD6C-E6B6-4B07-AAE0-688B6B7494C0},2012-05-04 00:00:00,False
6457,IN,,Logan,,Patterson,,0,{4DCECD13-7011-4BAA-9ACC-EC8A8E1B3DAF},2013-08-14 00:00:00,False
6458,IN,,Logan,M,Hughes,,2,{B4625417-678C-42CB-A153-68E2BA92AF66},2014-04-02 00:00:00,False
6459,IN,,Logan,K,Flores,,2,{9AA933B0-D014-4E0A-94F4-8309F46075D7},2013-12-16 00:00:00,False
6460,IN,,Logan,A,Washington,,1,{4C984B5E-7627-4237-8C87-1649D91E2258},2014-02-02 00:00:00,False
6461,IN,,Raquel,Z,Romero,,2,{1A27B726-EC07-4449-A0E8-3A034728C339},2014-02-10 00:00:00,False
6462,IN,,Ernest,L,Huang,,0,{A2D5D517-D049-4DB5-8841-B9D24F5A7963},2013-08-13 00:00:00,False
6463,IN,,Ernest,L,Wu,,0,{B7C3EA43-082E-4663-99E4-7038E00F4191},2011-10-13 00:00:00,False
6464,IN,,Ernest,,Lin,,2,{BE609DAB-E61C-4B1D-9802-5A082B1413C3},2011-06-25 00:00:00,False
6465,IN,,Logan,F,Foster,,1,{98AAB604-1780-4DBE-87A4-DC2971250458},2013-10-22 00:00:00,False
6466,IN,,Ernest,P,Zhou,,0,{675CDE8F-EDA6-42F9-8DBC-4CCA2FE9CAC8},2013-05-05 00:00:00,False
6467,IN,,Logan,,Gonzales,,0,{FBAF278D-DD18-4F6B-94CC-98A2CE207D11},2011-06-07 00:00:00,False
6468,IN,,Ernest,A,Ye,,2,{747CF287-E65F-438E-832B-BDAE70894EAE},2013-10-26 00:00:00,False
6469,IN,,Logan,A,Bryant,,0,{CF1ED7E6-452E-4F4A-A3BA-E61EF9C52BD7},2013-04-18 00:00:00,False
6470,IN,,Ernest,C,Zhao,,0,{13243229-8DC3-46A2-A625-ADA15B0BBFBA},2011-11-08 00:00:00,False
6471,IN,,Ernest,H,Lu,,0,{9D592934-CE7C-4135-B486-2CB29D371D9E},2013-03-04 00:00:00,False
6472,IN,,Logan,E,Alexander,,0,{B3F82DCE-19B0-4C46-BBBD-AF4450295D3C},2013-11-02 00:00:00,False
6473,IN,,Ernest,R,Xu,,0,{52D01505-A32D-4D73-85EB-6B744F96EDBF},2012-03-08 00:00:00,False
6474,IN,,Logan,,Griffin,,0,{7FC82F8A-3945-4B26-B95C-9765D8E8D1A5},2011-10-27 00:00:00,False
6475,IN,,Logan,A,Diaz,,2,{5AA0604B-ABDA-4A2B-9857-DEB7C6356ECF},2012-04-19 00:00:00,False
6476,IN,,Ernest,V,Sun,,0,{FBE4D727-5854-43B6-9FC1-ADC8A7636CE8},2014-05-15 00:00:00,False
6477,IN,,Logan,J,Hayes,,2,{5A1A10B7-3F83-429A-B84C-2A186C475526},2013-08-04 00:00:00,False
6478,IN,,Ernest,,Zhu,,0,{CBD5CF45-D183-4C06-9CFB-B90CB3663C4F},2012-03-14 00:00:00,False
6479,IN,,Ernest,,Gao,,1,{65A50D6C-3807-482F-975A-1252D50A0267},2013-08-23 00:00:00,False
6480,IN,,Logan,M,Wang,,0,{52EF7DF0-D4C4-4660-A615-ACA652C816BC},2014-01-14 00:00:00,False
6481,IN,,Ernest,N,Liang,,0,{61496381-565C-4F19-9F2E-3F9F72683C2F},2014-01-12 00:00:00,False
6482,IN,,Logan,J,Chow,,0,{09D4C465-2906-4174-8E3A-E7072482A9C4},2012-02-24 00:00:00,False
6483,IN,,Logan,,Li,,1,{38C4CB2D-D7E5-4FF2-A374-82E66B392C53},2012-06-22 00:00:00,False
6484,IN,,Zachary,,Shan,,2,{0E82307F-94DD-4536-B697-EFBF8473FF98},2013-10-05 00:00:00,False
6485,IN,,Ernest,,Guo,,0,{CBE07BF1-0C3C-42F4-AFE3-8C734FCBC3CD},2011-12-18 00:00:00,False
6486,IN,,Zachary,M,Jai,,2,{9A5CDAF4-A977-4FB2-B25F-B79B5B7FE0EA},2014-06-29 00:00:00,False
6487,IN,,Ernest,,Harrison,,1,{18E0EC8B-AC88-4569-8A71-8A4FB64081BC},2013-10-27 00:00:00,False
6488,IN,,Ethan,,Ross,,1,{155292DB-B45A-4056-BF71-FA4E02C9DDB1},2014-05-30 00:00:00,False
6489,IN,,Ethan,,Henderson,,0,{A3EF6369-BA13-4F68-9ECF-D385021F8E88},2013-05-07 00:00:00,False
6490,IN,,Ernest,,Hu,,0,{B946C193-5AC5-4B8E-9D02-DF850F54CBC0},2013-10-22 00:00:00,False
6491,IN,,Ethan,G,Coleman,,0,{33B0DAED-CB56-477E-B230-776A1AA9EF8C},2011-07-24 00:00:00,False
